"","NEAR_FID","NEAR_DIST","NEAR_RANK","key","SITE_NAME","GIS_AREA","EPA_ID","n"
"171",5,22798.9627988,5,"NEWTON COUNTY MINE TAILINGS Newton County Mine Tailings","NEWTON COUNTY MINE TAILINGS",628.263671373,"MOD981507585",1
"172",5,29955.0943943,5,"ORONOGO-DUENWEG MINING BELT Oronogo Duenweg Mining Belt Site Boundary","ORONOGO-DUENWEG MINING BELT",240.75109105,"MOD980686281",1
"173",5,38916.3682626,5,"NEWTON COUNTY WELLS Newton County Wells Site Boundary","NEWTON COUNTY WELLS",0.438284557759,"MOD985798339",1
"174",5,100689.527541,9,"NATIONAL ZINC CORP. NATIONAL ZINC CORP.","NATIONAL ZINC CORP.",162.964999442,"OKD000829440",1
"175",5,144928.841945,5,"NORTH-U DRIVE WELL CONTAMINATION Impacted Wells","NORTH-U DRIVE WELL CONTAMINATION",0.0000349522133724,"MOD007163108",1
"176",5,157040.000446,5,"ARKWOOD, INC. ARKWOOD, INC.","ARKWOOD, INC.",15.95233301,"ARD084930148",1
"177",5,159477.443808,6,"COMPASS PLAZA WELL TCE Operable Units 1 & 2 - Compass Plaza Well TCE site","COMPASS PLAZA WELL TCE",2.02909991255,"MON000706143",1
"178",5,253324.596552,9,"MOUNTAIN PINE PRESSURE TREATING MOUNTAIN PINE PRESSURE TREATING","MOUNTAIN PINE PRESSURE TREATING",125.83290761,"ARD049658628",1
"179",5,254624.598028,7,"OLD MIDLAND PRODUCTS MIDLAND PRODUCTS","OLD MIDLAND PRODUCTS",37.61477279,"ARD980745665",1
"180",5,296768.692518,5,"VIENNA WELLS Former Langenburg Hat Factory","VIENNA WELLS",0.0120014313485,"MON000705803",1
"181",5,347811.044563,5,"WASHINGTON COUNTY LEAD DISTRICT - FURNACE CREEK Washington County Lead District ΓÇô Furnace Creek","WASHINGTON COUNTY LEAD DISTRICT - FURNACE CREEK",534.197780136,"MON000705842",1
"182",5,355908.65765,5,"OAK GROVE VILLAGE WELL Oak Grove Village Well Area of Concern","OAK GROVE VILLAGE WELL",13.9242059708,"MOD981717036",1
"183",5,362651.233653,5,"FRIT INDUSTRIES FRIT INDUSTRIES","FRIT INDUSTRIES",36.913866,"ARD059636456",1
"184",5,371971.019777,5,"WASHINGTON COUNTY LEAD DISTRICT - OLD MINES Washington County Lead District ΓÇô Old Mines","WASHINGTON COUNTY LEAD DISTRICT - OLD MINES",119.56735882,"MON000705027",1
"185",5,373656.168588,6,"ANNAPOLIS LEAD MINE Annapolis Lead Mine Superfund Site","ANNAPOLIS LEAD MINE",8.8338243731,"MO0000958611",1
"186",5,376090.380797,5,"WASHINGTON COUNTY LEAD DISTRICT - POTOSI Washington County Lead District ΓÇô Potosi","WASHINGTON COUNTY LEAD DISTRICT - POTOSI",63.8863213561,"MON000705023",1
"187",5,376511.285721,5,"WASHINGTON COUNTY LEAD DISTRICT - RICHWOODS Washington County Lead District ΓÇô Richwoods","WASHINGTON COUNTY LEAD DISTRICT - RICHWOODS",44.8699369729,"MON000705032",1
"188",5,384215.542082,5,"BIG RIVER MINE TAILINGS/ST. JOE MINERALS CORP. Big River Mine Tailings Superfund Site","BIG RIVER MINE TAILINGS/ST. JOE MINERALS CORP.",440.151457569,"MOD981126899",1
"189",5,387913.21589,5,"SPORLAN VALVE PLANT #1 Source Property Boundary","SPORLAN VALVE PLANT #1",0.00637151358128,"MON000703541",1
"190",5,390332.052103,5,"SOUTHWEST JEFFERSON COUNTY MINING Southwest Jefferson County Mining Site","SOUTHWEST JEFFERSON COUNTY MINING",661.180262406,"MON000705443",1
"191",5,411983.979476,7,"WELDON SPRING FORMER ARMY ORDNANCE WORKS WS Training Area GW Use Restriction Areas","WELDON SPRING FORMER ARMY ORDNANCE WORKS",5.99881674118,"MO5210021288",1
"192",5,416104.381658,6,"TIMES BEACH Times Beach Superfund Site Boundary","TIMES BEACH",0.961046490052,"MOD980685226",1
"193",5,421778.922246,7,"ELLISVILLE SITE Ellisville Superfund Site","ELLISVILLE SITE",0.0104783101853,"MOD980633010",1
"194",5,424340.650084,5,"MINKER/STOUT/ROMAINE CREEK Minker, Stout and Romaine Creek sites","MINKER/STOUT/ROMAINE CREEK",0.0334542177982,"MOD980741912",1
"195",5,428656.062245,7,"VALLEY PARK TCE Site Properties of OU01 and OU02","VALLEY PARK TCE",0.00409663079933,"MOD980968341",1
"196",5,442010.224197,9,"WESTLAKE LANDFILL West Lake Landfill OUs 1, 2, and 3","WESTLAKE LANDFILL",0.396260525137,"MOD079900932",1
"197",5,453027.793895,7,"SAUGET AREA 2 Sauget Area 2 Site Q","SAUGET AREA 2",332.357357938,"ILD000605790",1
"198",5,455735.259257,7,"SAUGET AREA 1 Sauget Area 1 Site I","SAUGET AREA 1",23.4876773235,"ILD980792006",1
"199",5,458822.551712,7,"NL INDUSTRIES/TARACORP LEAD SMELTER NL Industries Property Line","NL INDUSTRIES/TARACORP LEAD SMELTER",2193.041254,"ILD096731468",1
"200",5,459473.546631,7,"ALCOA PROPERTIES Alcoa Properties Site Boundary","ALCOA PROPERTIES",671.280302452,"ILSFN0508010",1
"201",5,461578.850841,7,"OLD AMERICAN ZINC PLANT Old American Zinc Plant Facility Area Boundary","OLD AMERICAN ZINC PLANT",260.098943484,"IL0000034355",1
"202",5,462517.36198,7,"JENNISON-WRIGHT CORPORATION Jennison-Wright Corp. North Site Boundary","JENNISON-WRIGHT CORPORATION",16.821282969,"ILD006282479",1
"203",5,470300.109302,9,"CHEMETCO Chemetco Inc Site Boundary OU2","CHEMETCO",355.41418,"ILD048843809",1
"204",5,474906.957882,8,"MISSOURI ELECTRIC WORKS Fomer location of the Missouri Electric Works, Inc","MISSOURI ELECTRIC WORKS",0.00992821778492,"MOD980965982",1
"205",5,481138.346785,9,"KEM-PEST LABORATORIES Kem-Pest Laboratories","KEM-PEST LABORATORIES",0.00331636606468,"MOD980631113",1
"206",5,482724.474052,8,"ILADA ENERGY CO. Ilada Energy Co Site Boundary","ILADA ENERGY CO.",28.5149843425,"ILD980996789",1
"207",5,515208.582638,9,"CIRCLE SMELTING CORP. Circle Smelting Corp. Superfund Site Boundary","CIRCLE SMELTING CORP.",874.677028,"ILD050231976",1
"208",6,0,1,"TAR CREEK (OTTAWA COUNTY) TAR CREEK","TAR CREEK (OTTAWA COUNTY)",310166.646593,"OKD980629844",1
"209",6,13715.0187148,5,"CHEROKEE COUNTY Cherokee County","CHEROKEE COUNTY",155.506883905,"KSD980741862",1
"210",6,23972.7918431,8,"NEWTON COUNTY MINE TAILINGS Newton County Mine Tailings","NEWTON COUNTY MINE TAILINGS",628.263671373,"MOD981507585",1
"211",6,31291.4838195,8,"ORONOGO-DUENWEG MINING BELT Oronogo Duenweg Mining Belt Site Boundary","ORONOGO-DUENWEG MINING BELT",240.75109105,"MOD980686281",1
"212",6,40263.8015864,8,"NEWTON COUNTY WELLS Newton County Wells Site Boundary","NEWTON COUNTY WELLS",0.438284557759,"MOD985798339",1
"213",6,99431.2266244,7,"NATIONAL ZINC CORP. NATIONAL ZINC CORP.","NATIONAL ZINC CORP.",162.964999442,"OKD000829440",1
"214",6,146254.116701,8,"NORTH-U DRIVE WELL CONTAMINATION Impacted Wells","NORTH-U DRIVE WELL CONTAMINATION",0.0000349522133724,"MOD007163108",1
"215",6,157958.999118,7,"ARKWOOD, INC. ARKWOOD, INC.","ARKWOOD, INC.",15.95233301,"ARD084930148",1
"216",6,160745.95484,8,"COMPASS PLAZA WELL TCE Operable Units 1 & 2 - Compass Plaza Well TCE site","COMPASS PLAZA WELL TCE",2.02909991255,"MON000706143",1
"217",6,204087.505007,10,"PESTER REFINERY CO. Pester Refinery Co.","PESTER REFINERY CO.",0.248381403335,"KSD000829846",1
"218",6,253423.944593,10,"MOUNTAIN PINE PRESSURE TREATING MOUNTAIN PINE PRESSURE TREATING","MOUNTAIN PINE PRESSURE TREATING",125.83290761,"ARD049658628",1
"219",6,254780.214176,8,"OLD MIDLAND PRODUCTS MIDLAND PRODUCTS","OLD MIDLAND PRODUCTS",37.61477279,"ARD980745665",1
"220",6,298126.021933,8,"VIENNA WELLS Former Langenburg Hat Factory","VIENNA WELLS",0.0120014313485,"MON000705803",1
"221",6,349132.400181,8,"WASHINGTON COUNTY LEAD DISTRICT - FURNACE CREEK Washington County Lead District ΓÇô Furnace Creek","WASHINGTON COUNTY LEAD DISTRICT - FURNACE CREEK",534.197780136,"MON000705842",1
"222",6,357261.493969,8,"OAK GROVE VILLAGE WELL Oak Grove Village Well Area of Concern","OAK GROVE VILLAGE WELL",13.9242059708,"MOD981717036",1
"223",6,363651.429862,8,"FRIT INDUSTRIES FRIT INDUSTRIES","FRIT INDUSTRIES",36.913866,"ARD059636456",1
"224",6,373312.591519,8,"WASHINGTON COUNTY LEAD DISTRICT - OLD MINES Washington County Lead District ΓÇô Old Mines","WASHINGTON COUNTY LEAD DISTRICT - OLD MINES",119.56735882,"MON000705027",1
"225",6,374924.081878,8,"ANNAPOLIS LEAD MINE Annapolis Lead Mine Superfund Site","ANNAPOLIS LEAD MINE",8.8338243731,"MO0000958611",1
"226",6,377421.659287,8,"WASHINGTON COUNTY LEAD DISTRICT - POTOSI Washington County Lead District ΓÇô Potosi","WASHINGTON COUNTY LEAD DISTRICT - POTOSI",63.8863213561,"MON000705023",1
"227",6,377857.37847,8,"WASHINGTON COUNTY LEAD DISTRICT - RICHWOODS Washington County Lead District ΓÇô Richwoods","WASHINGTON COUNTY LEAD DISTRICT - RICHWOODS",44.8699369729,"MON000705032",1
"228",6,385518.451888,8,"BIG RIVER MINE TAILINGS/ST. JOE MINERALS CORP. Big River Mine Tailings Superfund Site","BIG RIVER MINE TAILINGS/ST. JOE MINERALS CORP.",440.151457569,"MOD981126899",1
"229",6,389270.48393,8,"SPORLAN VALVE PLANT #1 Source Property Boundary","SPORLAN VALVE PLANT #1",0.00637151358128,"MON000703541",1
"230",6,391679.419319,8,"SOUTHWEST JEFFERSON COUNTY MINING Southwest Jefferson County Mining Site","SOUTHWEST JEFFERSON COUNTY MINING",661.180262406,"MON000705443",1
"231",6,413341.300384,10,"WELDON SPRING FORMER ARMY ORDNANCE WORKS WS Training Area GW Use Restriction Areas","WELDON SPRING FORMER ARMY ORDNANCE WORKS",5.99881674118,"MO5210021288",1
"232",6,417459.330162,9,"TIMES BEACH Times Beach Superfund Site Boundary","TIMES BEACH",0.961046490052,"MOD980685226",1
"233",6,423135.307178,10,"ELLISVILLE SITE Ellisville Superfund Site","ELLISVILLE SITE",0.0104783101853,"MOD980633010",1
"234",6,425692.858839,9,"MINKER/STOUT/ROMAINE CREEK Minker, Stout and Romaine Creek sites","MINKER/STOUT/ROMAINE CREEK",0.0334542177982,"MOD980741912",1
"235",6,430011.103284,10,"VALLEY PARK TCE Site Properties of OU01 and OU02","VALLEY PARK TCE",0.00409663079933,"MOD980968341",1
"236",6,454381.403892,10,"SAUGET AREA 2 Sauget Area 2 Site Q","SAUGET AREA 2",332.357357938,"ILD000605790",1
"237",6,457088.834992,10,"SAUGET AREA 1 Sauget Area 1 Site I","SAUGET AREA 1",23.4876773235,"ILD980792006",1
"238",6,460177.643439,10,"NL INDUSTRIES/TARACORP LEAD SMELTER NL Industries Property Line","NL INDUSTRIES/TARACORP LEAD SMELTER",2193.041254,"ILD096731468",1
"239",6,460827.12602,10,"ALCOA PROPERTIES Alcoa Properties Site Boundary","ALCOA PROPERTIES",671.280302452,"ILSFN0508010",1
"240",6,462933.130348,10,"OLD AMERICAN ZINC PLANT Old American Zinc Plant Facility Area Boundary","OLD AMERICAN ZINC PLANT",260.098943484,"IL0000034355",1
"241",6,463873.040885,10,"JENNISON-WRIGHT CORPORATION Jennison-Wright Corp. North Site Boundary","JENNISON-WRIGHT CORPORATION",16.821282969,"ILD006282479",1
"242",7,0,1,"TAR CREEK (OTTAWA COUNTY) TAR CREEK","TAR CREEK (OTTAWA COUNTY)",310166.646593,"OKD980629844",1
"243",7,14512.9633317,6,"CHEROKEE COUNTY Cherokee County","CHEROKEE COUNTY",155.506883905,"KSD980741862",1
"244",7,22482.3684853,4,"NEWTON COUNTY MINE TAILINGS Newton County Mine Tailings","NEWTON COUNTY MINE TAILINGS",628.263671373,"MOD981507585",1
"245",7,30704.447624,7,"ORONOGO-DUENWEG MINING BELT Oronogo Duenweg Mining Belt Site Boundary","ORONOGO-DUENWEG MINING BELT",240.75109105,"MOD980686281",1
"246",7,39234.6970697,6,"NEWTON COUNTY WELLS Newton County Wells Site Boundary","NEWTON COUNTY WELLS",0.438284557759,"MOD985798339",1
"247",7,145083.131001,6,"NORTH-U DRIVE WELL CONTAMINATION Impacted Wells","NORTH-U DRIVE WELL CONTAMINATION",0.0000349522133724,"MOD007163108",1
"248",7,156299.639939,4,"ARKWOOD, INC. ARKWOOD, INC.","ARKWOOD, INC.",15.95233301,"ARD084930148",1
"249",7,159409.322485,4,"COMPASS PLAZA WELL TCE Operable Units 1 & 2 - Compass Plaza Well TCE site","COMPASS PLAZA WELL TCE",2.02909991255,"MON000706143",1
"250",7,186372.12037,10,"INDUSTRIAL WASTE CONTROL INDUSTRIAL WASTE CONTROL","INDUSTRIAL WASTE CONTROL",13.17681084,"ARD980496368",1
"251",7,251921.402914,7,"MOUNTAIN PINE PRESSURE TREATING MOUNTAIN PINE PRESSURE TREATING","MOUNTAIN PINE PRESSURE TREATING",125.83290761,"ARD049658628",1
"252",7,253246.531275,5,"OLD MIDLAND PRODUCTS MIDLAND PRODUCTS","OLD MIDLAND PRODUCTS",37.61477279,"ARD980745665",1
"253",7,297239.29159,6,"VIENNA WELLS Former Langenburg Hat Factory","VIENNA WELLS",0.0120014313485,"MON000705803",1
"254",7,330964.834181,7,"VERTAC, INC. VERTAC, INC.","VERTAC, INC.",110.10318227,"ARD000023440",1
"255",7,347942.023488,6,"WASHINGTON COUNTY LEAD DISTRICT - FURNACE CREEK Washington County Lead District ΓÇô Furnace Creek","WASHINGTON COUNTY LEAD DISTRICT - FURNACE CREEK",534.197780136,"MON000705842",1
"256",7,356263.08119,6,"OAK GROVE VILLAGE WELL Oak Grove Village Well Area of Concern","OAK GROVE VILLAGE WELL",13.9242059708,"MOD981717036",1
"257",7,362024.816947,4,"FRIT INDUSTRIES FRIT INDUSTRIES","FRIT INDUSTRIES",36.913866,"ARD059636456",1
"258",7,372219.572775,6,"WASHINGTON COUNTY LEAD DISTRICT - OLD MINES Washington County Lead District ΓÇô Old Mines","WASHINGTON COUNTY LEAD DISTRICT - OLD MINES",119.56735882,"MON000705027",1
"259",7,373583.36265,4,"ANNAPOLIS LEAD MINE Annapolis Lead Mine Superfund Site","ANNAPOLIS LEAD MINE",8.8338243731,"MO0000958611",1
"260",7,376273.250122,6,"WASHINGTON COUNTY LEAD DISTRICT - POTOSI Washington County Lead District ΓÇô Potosi","WASHINGTON COUNTY LEAD DISTRICT - POTOSI",63.8863213561,"MON000705023",1
"261",7,376795.301189,6,"WASHINGTON COUNTY LEAD DISTRICT - RICHWOODS Washington County Lead District ΓÇô Richwoods","WASHINGTON COUNTY LEAD DISTRICT - RICHWOODS",44.8699369729,"MON000705032",1
"262",7,384265.40419,6,"BIG RIVER MINE TAILINGS/ST. JOE MINERALS CORP. Big River Mine Tailings Superfund Site","BIG RIVER MINE TAILINGS/ST. JOE MINERALS CORP.",440.151457569,"MOD981126899",1
"263",7,388372.10941,6,"SPORLAN VALVE PLANT #1 Source Property Boundary","SPORLAN VALVE PLANT #1",0.00637151358128,"MON000703541",1
"264",7,390627.191869,6,"SOUTHWEST JEFFERSON COUNTY MINING Southwest Jefferson County Mining Site","SOUTHWEST JEFFERSON COUNTY MINING",661.180262406,"MON000705443",1
"265",7,412462.844321,8,"WELDON SPRING FORMER ARMY ORDNANCE WORKS WS Training Area GW Use Restriction Areas","WELDON SPRING FORMER ARMY ORDNANCE WORKS",5.99881674118,"MO5210021288",1
"266",7,416490.966738,7,"TIMES BEACH Times Beach Superfund Site Boundary","TIMES BEACH",0.961046490052,"MOD980685226",1
"267",7,422197.515407,8,"ELLISVILLE SITE Ellisville Superfund Site","ELLISVILLE SITE",0.0104783101853,"MOD980633010",1
"268",7,424686.49981,6,"MINKER/STOUT/ROMAINE CREEK Minker, Stout and Romaine Creek sites","MINKER/STOUT/ROMAINE CREEK",0.0334542177982,"MOD980741912",1
"269",7,429044.280338,8,"VALLEY PARK TCE Site Properties of OU01 and OU02","VALLEY PARK TCE",0.00409663079933,"MOD980968341",1
"270",7,442464.943182,10,"WESTLAKE LANDFILL West Lake Landfill OUs 1, 2, and 3","WESTLAKE LANDFILL",0.396260525137,"MOD079900932",1
"271",7,453392.428149,8,"SAUGET AREA 2 Sauget Area 2 Site Q","SAUGET AREA 2",332.357357938,"ILD000605790",1
"272",7,456099.379209,8,"SAUGET AREA 1 Sauget Area 1 Site I","SAUGET AREA 1",23.4876773235,"ILD980792006",1
"273",7,459211.561935,8,"NL INDUSTRIES/TARACORP LEAD SMELTER NL Industries Property Line","NL INDUSTRIES/TARACORP LEAD SMELTER",2193.041254,"ILD096731468",1
"274",7,459837.701892,8,"ALCOA PROPERTIES Alcoa Properties Site Boundary","ALCOA PROPERTIES",671.280302452,"ILSFN0508010",1
"275",7,461953.733391,8,"OLD AMERICAN ZINC PLANT Old American Zinc Plant Facility Area Boundary","OLD AMERICAN ZINC PLANT",260.098943484,"IL0000034355",1
"276",7,462918.220027,8,"JENNISON-WRIGHT CORPORATION Jennison-Wright Corp. North Site Boundary","JENNISON-WRIGHT CORPORATION",16.821282969,"ILD006282479",1
"277",7,470720.974522,10,"CHEMETCO Chemetco Inc Site Boundary OU2","CHEMETCO",355.41418,"ILD048843809",1
"278",7,474772.443776,6,"MISSOURI ELECTRIC WORKS Fomer location of the Missouri Electric Works, Inc","MISSOURI ELECTRIC WORKS",0.00992821778492,"MOD980965982",1
"279",7,481021.493225,7,"KEM-PEST LABORATORIES Kem-Pest Laboratories","KEM-PEST LABORATORIES",0.00331636606468,"MOD980631113",1
"280",7,482578.614991,7,"ILADA ENERGY CO. Ilada Energy Co Site Boundary","ILADA ENERGY CO.",28.5149843425,"ILD980996789",1
"281",7,515504.576152,10,"CIRCLE SMELTING CORP. Circle Smelting Corp. Superfund Site Boundary","CIRCLE SMELTING CORP.",874.677028,"ILD050231976",1
"282",8,0,1,"TAR CREEK (OTTAWA COUNTY) TAR CREEK","TAR CREEK (OTTAWA COUNTY)",310166.646593,"OKD980629844",1
"283",8,14590.5876807,7,"CHEROKEE COUNTY Cherokee County","CHEROKEE COUNTY",155.506883905,"KSD980741862",1
"284",8,24429.1263796,9,"NEWTON COUNTY MINE TAILINGS Newton County Mine Tailings","NEWTON COUNTY MINE TAILINGS",628.263671373,"MOD981507585",1
"285",8,32197.2323178,9,"ORONOGO-DUENWEG MINING BELT Oronogo Duenweg Mining Belt Site Boundary","ORONOGO-DUENWEG MINING BELT",240.75109105,"MOD980686281",1
"286",8,41028.7861861,9,"NEWTON COUNTY WELLS Newton County Wells Site Boundary","NEWTON COUNTY WELLS",0.438284557759,"MOD985798339",1
"287",8,98862.9180851,6,"NATIONAL ZINC CORP. NATIONAL ZINC CORP.","NATIONAL ZINC CORP.",162.964999442,"OKD000829440",1
"288",8,102638.126768,10,"TULSA FUEL AND MANUFACTURING TULSA FUEL AND MANUFACTURING","TULSA FUEL AND MANUFACTURING",52.7840895958,"OKD987096195",1
"289",8,146952.75123,9,"NORTH-U DRIVE WELL CONTAMINATION Impacted Wells","NORTH-U DRIVE WELL CONTAMINATION",0.0000349522133724,"MOD007163108",1
"290",8,158145.183646,9,"ARKWOOD, INC. ARKWOOD, INC.","ARKWOOD, INC.",15.95233301,"ARD084930148",1
"291",8,161338.590673,9,"COMPASS PLAZA WELL TCE Operable Units 1 & 2 - Compass Plaza Well TCE site","COMPASS PLAZA WELL TCE",2.02909991255,"MON000706143",1
"292",8,252973.32226,8,"MOUNTAIN PINE PRESSURE TREATING MOUNTAIN PINE PRESSURE TREATING","MOUNTAIN PINE PRESSURE TREATING",125.83290761,"ARD049658628",1
"293",8,254365.994928,6,"OLD MIDLAND PRODUCTS MIDLAND PRODUCTS","OLD MIDLAND PRODUCTS",37.61477279,"ARD980745665",1
"294",8,298952.788648,9,"VIENNA WELLS Former Langenburg Hat Factory","VIENNA WELLS",0.0120014313485,"MON000705803",1
"295",8,349820.830624,9,"WASHINGTON COUNTY LEAD DISTRICT - FURNACE CREEK Washington County Lead District ΓÇô Furnace Creek","WASHINGTON COUNTY LEAD DISTRICT - FURNACE CREEK",534.197780136,"MON000705842",1
"296",8,358044.788884,9,"OAK GROVE VILLAGE WELL Oak Grove Village Well Area of Concern","OAK GROVE VILLAGE WELL",13.9242059708,"MOD981717036",1
"297",8,363914.509419,10,"FRIT INDUSTRIES FRIT INDUSTRIES","FRIT INDUSTRIES",36.913866,"ARD059636456",1
"298",8,374052.707576,9,"WASHINGTON COUNTY LEAD DISTRICT - OLD MINES Washington County Lead District ΓÇô Old Mines","WASHINGTON COUNTY LEAD DISTRICT - OLD MINES",119.56735882,"MON000705027",1
"299",8,375514.028189,9,"ANNAPOLIS LEAD MINE Annapolis Lead Mine Superfund Site","ANNAPOLIS LEAD MINE",8.8338243731,"MO0000958611",1
"300",8,378133.382174,9,"WASHINGTON COUNTY LEAD DISTRICT - POTOSI Washington County Lead District ΓÇô Potosi","WASHINGTON COUNTY LEAD DISTRICT - POTOSI",63.8863213561,"MON000705023",1
"301",8,378612.32806,9,"WASHINGTON COUNTY LEAD DISTRICT - RICHWOODS Washington County Lead District ΓÇô Richwoods","WASHINGTON COUNTY LEAD DISTRICT - RICHWOODS",44.8699369729,"MON000705032",1
"302",8,386169.037648,9,"BIG RIVER MINE TAILINGS/ST. JOE MINERALS CORP. Big River Mine Tailings Superfund Site","BIG RIVER MINE TAILINGS/ST. JOE MINERALS CORP.",440.151457569,"MOD981126899",1
"303",8,390093.230674,9,"SPORLAN VALVE PLANT #1 Source Property Boundary","SPORLAN VALVE PLANT #1",0.00637151358128,"MON000703541",1
"304",8,392438.962802,9,"SOUTHWEST JEFFERSON COUNTY MINING Southwest Jefferson County Mining Site","SOUTHWEST JEFFERSON COUNTY MINING",661.180262406,"MON000705443",1
"305",8,426472.862617,10,"MINKER/STOUT/ROMAINE CREEK Minker, Stout and Romaine Creek sites","MINKER/STOUT/ROMAINE CREEK",0.0334542177982,"MOD980741912",1
"306",9,18034.5289364,2,"CHEVRON QUESTA MINE CHEVRON QUESTA MINE (Molycorp Inc. Mine)","CHEVRON QUESTA MINE",3780.65056594,"NMD002899094",1
"307",9,128808.932829,4,"SUMMITVILLE MINE Summitville Mine Site Boundary","SUMMITVILLE MINE",677.54816198,"COD983778432",1
"308",9,188363.99142,9,"NELSON TUNNEL/COMMODORE WASTE ROCK Kanawha","NELSON TUNNEL/COMMODORE WASTE ROCK",155.26994255,"CON000802630",1
"309",9,208832.089097,4,"LINCOLN PARK Lincoln Park OU1 and OU2 Boundary","LINCOLN PARK",3979.99121484,"COD042167858",1
"310",9,210204.742282,2,"COLORADO SMELTER Colorado Smelter Preliminary Study Area Boundary","COLORADO SMELTER",768.73804919,"CON000802700",1
"311",9,227185.771009,3,"SMELTERTOWN SITE Smeltertown Site OU 1 and 2 Boundary","SMELTERTOWN SITE",49.50006082,"COD983769738",1
"312",9,291732.557062,7,"CALIFORNIA GULCH California Gulch SF Site Boundary w/ deleted areas","CALIFORNIA GULCH",11746.9754484,"COD980717938",1
"313",9,333007.522596,4,"AIR FORCE PLANT PJKS Approximate PJKS Boundary","AIR FORCE PLANT PJKS",502.26546149,"CO7570090038",1
"314",9,353484.617356,4,"DENVER RADIUM SITE Denver Radium Site Boundary","DENVER RADIUM SITE",330.98895505,"COD980716955",1
"315",9,354570.384462,4,"LOWRY LANDFILL Lowry Landfill Superfund Site","LOWRY LANDFILL",508.91070926,"COD980499248",1
"316",9,363645.945604,4,"VASQUEZ BOULEVARD AND I-70 Vasquez Boulevard and 1-70 Site Boundary","VASQUEZ BOULEVARD AND I-70",2227.83619859,"CO0002259588",1
"317",9,364853.969861,4,"ASARCO, INC. (GLOBE PLANT) NA","ASARCO, INC. (GLOBE PLANT)",1006.12320584,"COD007063530",1
"318",9,366181.913432,4,"CHEMICAL SALES CO. Chemical Sales Co. Superfund Site Boundary","CHEMICAL SALES CO.",3928.56816049,"COD007431620",1
"319",9,366498.366519,4,"ASARCO, INC. (GLOBE PLANT) NA","ASARCO, INC. (GLOBE PLANT)",81.52862967,"COD007063530",1
"320",9,366589.211284,4,"SAND CREEK INDUSTRIAL Sand Creek Industrial Site Map","SAND CREEK INDUSTRIAL",496.14042399,"COD980717953",1
